l49t, found by createProdDict,,,,,
l49t, is having scan date added,,,,,
l49t, new scan date, 2021-11-07 added,,,,
l49t, matches url,,,,,
l49u, going forward on row,557,,,,
l49u, found by createProdDict,,,,,
l49u, is having scan date added,,,,,
l49u, new scan date, 2021-11-07 added,,,,
l49u, matches url,,,,,
l49w, going forward on row,552,,,,
l49w, found by createProdDict,,,,,
l49w, is having scan date added,,,,,
l49w, new scan date, 2021-11-07 added,,,,
l49w, matches url,,,,,
l49z, going forward on row,284,,,,
l49z, found by createProdDict,,,,,
l49z, is having scan date added,,,,,
l49z, new scan date, 2021-11-07 added,,,,
l49z, matches url,,,,,
l4a6, going forward on row,416,,,,
l4a6, found by createProdDict,,,,,
l4a6, is having scan date added,,,,,
l4a6, new scan date, 2021-11-07 added,,,,
l4a6, matches url,,,,,
l4a7, going forward on row,447,,,,
l4a7, found by createProdDict,,,,,
l4a7, is having scan date added,,,,,
l4a7, new scan date, 2021-11-07 added,,,,
l4a7, matches url,,,,,
l4a8, going forward on row,536,,,,
l4a8, found by createProdDict,,,,,
l4a8, is having scan date added,,,,,
l4a8, new scan date, 2021-11-07 added,,,,
l4a8, matches url,,,,,
l4a9, going forward on row,391,,,,
l4a9, found by createProdDict,,,,,
l4a9, is having scan date added,,,,,
l4a9, new scan date, 2021-11-07 added,,,,
l4a9, matches url,,,,,
l4a9, going forward on row,400,,,,
l4a9, found by createProdDict,,,,,
l4a9, already has scan date recorded,2021-11-07,,,,
l4a9, matches url,,,,,
l4aa, going forward on row,519,,,,
l4aa, found by createProdDict,,,,,
l4aa, is having scan date added,,,,,
l4aa, new scan date, 2021-11-07 added,,,,
l4aa, matches url,,,,,
l4ac, going forward on row,252,,,,
l4ac, found by createProdDict,,,,,
l4ac, is having scan date added,,,,,
l4ac, new scan date, 2021-11-07 added,,,,
l4ac, matches url,,,,,
l4ad, going forward on row,534,,,,
l4ad, found by createProdDict,,,,,
l4ad, is having scan date added,,,,,
l4ad, new scan date, 2021-11-07 added,,,,
l4ad, matches url,,,,,
l4af, going forward on row,428,,,,
l4af, found by createProdDict,,,,,
l4af, is having scan date added,,,,,
l4af, new scan date, 2021-11-07 added,,,,
l4af, matches url,,,,,
l4ag, going forward on row,405,,,,
l4ag, found by createProdDict,,,,,
l4ag, is having scan date added,,,,,
l4ag, new scan date, 2021-11-07 added,,,,
l4ag, matches url,,,,,
l4ai, going forward on row,52,,,,
l4ai, found by createProdDict,,,,,
l4ai, is having scan date added,,,,,
l4ai, new scan date, 2021-11-07 added,,,,
l4ai, matches url,,,,,
l4ai, going forward on row,533,,,,
l4ai, found by createProdDict,,,,,
l4ai, already has scan date recorded,2021-11-07,,,,
l4ai, matches url,,,,,
l4al, going forward on row,60,,,,
l4al, found by createProdDict,,,,,
l4al, is having scan date added,,,,,
l4al, new scan date, 2021-11-07 added,,,,
l4al, matches url,,,,,
l4ar, going forward on row,393,,,,
l4ar, found by createProdDict,,,,,
l4ar, is having scan date added,,,,,
l4ar, new scan date, 2021-11-07 added,,,,
l4ar, matches url,,,,,
l4as, going forward on row,49,,,,
l4as, found by createProdDict,,,,,
l4as, is having scan date added,,,,,
l4as, new scan date, 2021-11-07 added,,,,
l4as, matches url,,,,,
l4as, going forward on row,49,,,,
l4as, found by createProdDict,,,,,
l4as, already has scan date recorded,2021-11-07,,,,
l4as, matches url,,,,,
l4as, going forward on row,49,,,,
l4as, found by createProdDict,,,,,
l4as, already has scan date recorded,2021-11-07,,,,
l4as, matches url,,,,,
l4aw, going forward on row,452,,,,
l4aw, found by createProdDict,,,,,
l4aw, already has scan date recorded,2021-11-07,,,,
l4aw, matches url,,,,,
l4az, going forward on row,71,,,,
l4az, found by createProdDict,,,,,
l4az, is having scan date added,,,,,
l4az, new scan date, 2021-11-07 added,,,,
l4az, matches url,,,,,
l4b1, going forward on row,438,,,,
l4b1, found by createProdDict,,,,,
l4b1, is having scan date added,,,,,
l4b1, new scan date, 2021-11-07 added,,,,
l4b1, matches url,,,,,
l4bs, going forward on row,340,,,,
l4bs, found by createProdDict,,,,,
l4bs, is having scan date added,,,,,
l4bs, new scan date, 2021-11-07 added,,,,
l4bs, matches url,,,,,
l4bt, going forward on row,339,,,,
l4bt, found by createProdDict,,,,,
l4bt, is having scan date added,,,,,
l4bt, new scan date, 2021-11-07 added,,,,
l4bt, matches url,,,,,
l4d4, going forward on row,256,,,,
l4d4, found by createProdDict,,,,,
l4d4, is having scan date added,,,,,
l4d4, new scan date, 2021-11-07 added,,,,
l4d4, matches url,,,,,
l4da, going forward on row,523,,,,
l4da, found by createProdDict,,,,,
l4da, is having scan date added,,,,,
l4da, new scan date, 2021-11-07 added,,,,
l4da, matches url,,,,,
l4db, going forward on row,505,,,,
l4db, found by createProdDict,,,,,
l4db, is having scan date added,,,,,
l4db, new scan date, 2021-11-07 added,,,,
l4db, matches url,,,,,
l4de, going forward on row,263,,,,
l4de, found by createProdDict,,,,,
l4de, is having scan date added,,,,,
l4de, new scan date, 2021-11-07 added,,,,
l4de, matches url,,,,,
l4dg, going forward on row,205,,,,
l4dg, found by createProdDict,,,,,
l4dg, is having scan date added,,,,,
l4dg, new scan date, 2021-11-07 added,,,,
l4dg, matches url,,,,,
l4di, going forward on row,500,,,,
l4di, found by createProdDict,,,,,
l4di, is having scan date added,,,,,
l4di, new scan date, 2021-11-07 added,,,,
l4di, matches url,,,,,
l4dj, going forward on row,208,,,,
l4dj, found by createProdDict,,,,,
l4dj, is having scan date added,,,,,
l4dj, new scan date, 2021-11-07 added,,,,
l4dj, matches url,,,,,
l4dk, going forward on row,402,,,,
l4dk, found by createProdDict,,,,,
l4dk, is having scan date added,,,,,
l4dk, new scan date, 2021-11-07 added,,,,
l4dk, matches url,,,,,
l4dm, going forward on row,251,,,,
l4dm, found by createProdDict,,,,,
l4dm, is having scan date added,,,,,
l4dm, new scan date, 2021-11-07 added,,,,
l4dm, matches url,,,,,
l4dn, going forward on row,496,,,,
l4dn, found by createProdDict,,,,,
l4dn, is having scan date added,,,,,
l4dn, new scan date, 2021-11-07 added,,,,
l4dn, matches url,,,,,
l4do, going forward on row,268,,,,
l4do, found by createProdDict,,,,,
l4do, is having scan date added,,,,,
l4do, new scan date, 2021-11-07 added,,,,
l4do, matches url,,,,,
l4dz, going forward on row,207,,,,
l4dz, found by createProdDict,,,,,
l4dz, does not have a scan log,,,,,
l4dz, matches url,,,,,
l4e2, going forward on row,286,,,,
l4e2, found by createProdDict,,,,,
l4e2, is having scan date added,,,,,
l4e2, new scan date, 2021-11-07 added,,,,
l4e2, matches url,,,,,
l4e3, going forward on row,524,,,,
l4e3, found by createProdDict,,,,,
l4e3, is having scan date added,,,,,
l4e3, new scan date, 2021-11-07 added,,,,
l4e3, matches url,,,,,
l4e6, going forward on row,210,,,,
l4e6, found by createProdDict,,,,,
l4e6, is having scan date added,,,,,
l4e6, new scan date, 2021-11-07 added,,,,
l4e6, matches url,,,,,
l4e7, going forward on row,213,,,,
l4e7, found by createProdDict,,,,,
l4e7, is having scan date added,,,,,
l4e7, new scan date, 2021-11-07 added,,,,
l4e7, matches url,,,,,
l4e7, going forward on row,249,,,,
l4e7, found by createProdDict,,,,,
l4e7, already has scan date recorded,2021-11-07,,,,
l4e7, matches url,,,,,
l4e8, going forward on row,269,,,,
l4e8, found by createProdDict,,,,,
l4e8, is having scan date added,,,,,
l4e8, new scan date, 2021-11-07 added,,,,
l4e8, matches url,,,,,
l4e9, going forward on row,270,,,,
l4e9, found by createProdDict,,,,,
l4e9, is having scan date added,,,,,
l4e9, new scan date, 2021-11-07 added,,,,
l4e9, matches url,,,,,
l4ea, going forward on row,234,,,,
l4ea, found by createProdDict,,,,,
l4ea, is having scan date added,,,,,
l4ea, new scan date, 2021-11-07 added,,,,
l4ea, matches url,,,,,
l4ec, going forward on row,262,,,,
l4ec, found by createProdDict,,,,,
l4ec, is having scan date added,,,,,
l4ec, new scan date, 2021-11-07 added,,,,
l4ec, matches url,,,,,
l4ed, going forward on row,255,,,,
l4ed, found by createProdDict,,,,,
l4ed, is having scan date added,,,,,
l4ed, new scan date, 2021-11-07 added,,,,
l4ed, matches url,,,,,
l4ee, going forward on row,212,,,,
l4ee, found by createProdDict,,,,,
l4ee, is having scan date added,,,,,
l4ee, new scan date, 2021-11-07 added,,,,
l4ee, matches url,,,,,
l4ef, going forward on row,415,,,,
l4ef, found by createProdDict,,,,,
l4ef, is having scan date added,,,,,
l4ef, new scan date, 2021-11-07 added,,,,
l4ef, matches url,,,,,
l4eg, going forward on row,266,,,,
l4eg, found by createProdDict,,,,,
l4eg, is having scan date added,,,,,
l4eg, new scan date, 2021-11-07 added,,,,
l4eg, matches url,,,,,
l4eh, going forward on row,214,,,,
l4eh, found by createProdDict,,,,,
l4eh, is having scan date added,,,,,
l4eh, new scan date, 2021-11-07 added,,,,
l4eh, matches url,,,,,
l4ei, going forward on row,215,,,,
l4ei, found by createProdDict,,,,,
l4ei, is having scan date added,,,,,
l4ei, new scan date, 2021-11-07 added,,,,
l4ei, matches url,,,,,
l4ej, going forward on row,250,,,,
l4ej, found by createProdDict,,,,,
l4ej, is having scan date added,,,,,
l4ej, new scan date, 2021-11-07 added,,,,
l4ej, matches url,,,,,
l4ek, going forward on row,209,,,,
l4ek, found by createProdDict,,,,,
l4ek, is having scan date added,,,,,
l4ek, new scan date, 2021-11-07 added,,,,
l4ek, matches url,,,,,
l4el, going forward on row,211,,,,
l4el, found by createProdDict,,,,,
l4el, is having scan date added,,,,,
l4el, new scan date, 2021-11-07 added,,,,
l4el, matches url,,,,,
l4ev, going forward on row,517,,,,
l4ev, found by createProdDict,,,,,
l4ev, is having scan date added,,,,,
l4ev, new scan date, 2021-11-07 added,,,,
l4ev, matches url,,,,,
l4fs, going forward on row,430,,,,
l4fs, found by createProdDict,,,,,
l4fs, does not have a scan log,,,,,
l4fs, matches url,,,,,
l4ft, going forward on row,429,,,,
l4ft, found by createProdDict,,,,,
l4ft, is having scan date added,,,,,
l4ft, new scan date, 2021-11-07 added,,,,
l4ft, matches url,,,,,
l4fw, going forward on row,427,,,,
l4fw, found by createProdDict,,,,,
l4fw, is having scan date added,,,,,
l4fw, new scan date, 2021-11-07 added,,,,
l4fw, matches url,,,,,
l4fx, going forward on row,426,,,,
l4fx, found by createProdDict,,,,,
l4fx, is having scan date added,,,,,
l4fx, new scan date, 2021-11-07 added,,,,
l4fx, matches url,,,,,
l4fy, going forward on row,425,,,,
l4fy, found by createProdDict,,,,,
l4fy, is having scan date added,,,,,
l4fy, new scan date, 2021-11-07 added,,,,
l4fy, matches url,,,,,
l4fz, going forward on row,451,,,,
l4fz, found by createProdDict,,,,,
l4fz, is having scan date added,,,,,
l4fz, new scan date, 2021-11-07 added,,,,
l4fz, matches url,,,,,
l4g0, going forward on row,535,,,,
l4g0, found by createProdDict,,,,,
l4g0, is having scan date added,,,,,
l4g0, new scan date, 2021-11-07 added,,,,
l4g0, matches url,,,,,
l4g1, going forward on row,539,,,,
l4g1, found by createProdDict,,,,,
l4g1, is having scan date added,,,,,
l4g1, new scan date, 2021-11-07 added,,,,
l4g1, matches url,,,,,
l4g2, going forward on row,538,,,,
l4g2, found by createProdDict,,,,,
l4g2, is having scan date added,,,,,
l4g2, new scan date, 2021-11-07 added,,,,
l4g2, matches url,,,,,
l4g5, going forward on row,48,,,,
l4g5, found by createProdDict,,,,,
l4g5, is having scan date added,,,,,
l4g5, new scan date, 2021-11-07 added,,,,
l4g5, matches url,,,,,
l4g5, going forward on row,48,,,,
l4g5, found by createProdDict,,,,,
l4g5, already has scan date recorded,2021-11-07,,,,
l4g5, matches url,,,,,
l4g5, going forward on row,471,,,,
l4g5, found by createProdDict,,,,,
l4g5, already has scan date recorded,2021-11-07,,,,
l4g5, matches url,,,,,
l4g6, going forward on row,470,,,,
l4g6, found by createProdDict,,,,,
l4g6, is having scan date added,,,,,
l4g6, new scan date, 2021-11-07 added,,,,
l4g6, matches url,,,,,
l4g7, going forward on row,492,,,,
l4g7, found by createProdDict,,,,,
l4g7, is having scan date added,,,,,
l4g7, new scan date, 2021-11-07 added,,,,
l4g7, matches url,,,,,
l4g8, going forward on row,473,,,,
l4g8, found by createProdDict,,,,,
l4g8, is having scan date added,,,,,
l4g8, new scan date, 2021-11-07 added,,,,
l4g8, matches url,,,,,
l4g9, going forward on row,472,,,,
l4g9, found by createProdDict,,,,,
l4g9, does not have a scan log,,,,,
l4g9, matches url,,,,,
l4ga, going forward on row,26,,,,
l4ga, is having scan date added,,,,,
l4ga, new scan date, 2021-11-07 added,,,,
l4ga, matches url,,,,,
l4ga, going forward on row,26,,,,
l4ga, found by createProdDict,,,,,
l4ga, already has scan date recorded,2021-11-07,,,,
l4ga, matches url,,,,,
l4ga found by createProdDict,,,,,,
l4gb, going forward on row,70,,,,
l4gb, found by createProdDict,,,,,
l4gb, is having scan date added,,,,,
l4gb, new scan date, 2021-11-07 added,,,,
l4gb, matches url,,,,,
l4gc, going forward on row,181,,,,
l4gc, found by createProdDict,,,,,
l4gc, is having scan date added,,,,,
l4gc, new scan date, 2021-11-07 added,,,,
l4gc, matches url,,,,,
l4gf, going forward on row,433,,,,
l4gf, found by createProdDict,,,,,
l4gf, is having scan date added,,,,,
l4gf, new scan date, 2021-11-07 added,,,,
l4gf, matches url,,,,,
l4gg, going forward on row,506,,,,
l4gg, found by createProdDict,,,,,
l4gg, is having scan date added,,,,,
l4gg, new scan date, 2021-11-07 added,,,,
l4gg, matches url,,,,,
l4gh, going forward on row,87,,,,
l4gh, found by createProdDict,,,,,
l4gh, is having scan date added,,,,,
l4gh, new scan date, 2021-11-07 added,,,,
l4gh, matches url,,,,,
l4gi, going forward on row,498,,,,
l4gi, found by createProdDict,,,,,
l4gi, is having scan date added,,,,,
l4gi, new scan date, 2021-11-07 added,,,,
l4gi, matches url,,,,,
l4gj, going forward on row,274,,,,
l4gj, found by createProdDict,,,,,
l4gj, is having scan date added,,,,,
l4gj, new scan date, 2021-11-07 added,,,,
l4gj, matches url,,,,,
l4gl, going forward on row,445,,,,
l4gl, found by createProdDict,,,,,
l4gl, is having scan date added,,,,,
l4gl, new scan date, 2021-11-07 added,,,,
l4gl, matches url,,,,,
l4go, going forward on row,467,,,,
l4go, found by createProdDict,,,,,
l4go, is having scan date added,,,,,
l4go, new scan date, 2021-11-07 added,,,,
l4go, matches url,,,,,
l4gp, going forward on row,260,,,,
l4gp, found by createProdDict,,,,,
l4gp, is having scan date added,,,,,
l4gp, new scan date, 2021-11-07 added,,,,
l4gp, matches url,,,,,
l4gr, going forward on row,242,,,,
l4gr, found by createProdDict,,,,,
l4gr, is having scan date added,,,,,
l4gr, new scan date, 2021-11-07 added,,,,
l4gr, matches url,,,,,
l4gt, going forward on row,59,,,,
l4gt, found by createProdDict,,,,,
l4gt, is having scan date added,,,,,
l4gt, new scan date, 2021-11-07 added,,,,
l4gt, matches url,,,,,
l4gu, going forward on row,55,,,,
l4gu, found by createProdDict,,,,,
l4gu, is having scan date added,,,,,
l4gu, new scan date, 2021-11-07 added,,,,
l4gu, matches url,,,,,
l4gu, going forward on row,55,,,,
l4gu, found by createProdDict,,,,,
l4gu, already has scan date recorded,2021-11-07,,,,
l4gu, matches url,,,,,
l4gu, going forward on row,220,,,,
l4gu, found by createProdDict,,,,,
l4gu, already has scan date recorded,2021-11-07,,,,
l4gu, matches url,,,,,
l4gv, going forward on row,50,,,,
l4gv, found by createProdDict,,,,,
l4gv, is having scan date added,,,,,
l4gv, new scan date, 2021-11-07 added,,,,
l4gv, matches url,,,,,
l4h2, going forward on row,309,,,,
l4h2, found by createProdDict,,,,,
l4h2, is having scan date added,,,,,
l4h2, new scan date, 2021-11-07 added,,,,
l4h2, matches url,,,,,
l4h3, going forward on row,310,,,,
l4h3, found by createProdDict,,,,,
l4h3, is having scan date added,,,,,
l4h3, new scan date, 2021-11-07 added,,,,
l4h3, matches url,,,,,
l4h4, going forward on row,307,,,,
l4h4, found by createProdDict,,,,,
l4h4, is having scan date added,,,,,
l4h4, new scan date, 2021-11-07 added,,,,
l4h4, matches url,,,,,
l4h7, going forward on row,312,,,,
l4h7, found by createProdDict,,,,,
l4h7, is having scan date added,,,,,
l4h7, new scan date, 2021-11-07 added,,,,
l4h7, matches url,,,,,
l4ha, going forward on row,306,,,,
l4ha, found by createProdDict,,,,,
l4ha, is having scan date added,,,,,
l4ha, new scan date, 2021-11-07 added,,,,
l4ha, matches url,,,,,
l4hb, going forward on row,297,,,,
l4hb, found by createProdDict,,,,,
l4hb, is having scan date added,,,,,
l4hb, new scan date, 2021-11-07 added,,,,
l4hb, matches url,,,,,
l4hb, going forward on row,324,,,,
l4hb, found by createProdDict,,,,,
l4hb, already has scan date recorded,2021-11-07,,,,
l4hb, matches url,,,,,
l4hd, going forward on row,323,,,,
l4hd, found by createProdDict,,,,,
l4hd, is having scan date added,,,,,
l4hd, new scan date, 2021-11-07 added,,,,
l4hd, matches url,,,,,
l4he, going forward on row,326,,,,
l4he, found by createProdDict,,,,,
l4he, is having scan date added,,,,,
l4he, new scan date, 2021-11-07 added,,,,
l4he, matches url,,,,,
l4hh, going forward on row,303,,,,
l4hh, found by createProdDict,,,,,
l4hh, is having scan date added,,,,,
l4hh, new scan date, 2021-11-07 added,,,,
l4hh, matches url,,,,,
l4hi, going forward on row,304,,,,
l4hi, found by createProdDict,,,,,
l4hi, is having scan date added,,,,,
l4hi, new scan date, 2021-11-07 added,,,,
l4hi, matches url,,,,,
l4hj, going forward on row,305,,,,
l4hj, found by createProdDict,,,,,
l4hj, is having scan date added,,,,,
l4hj, new scan date, 2021-11-07 added,,,,
l4hj, matches url,,,,,
l4hk, going forward on row,206,,,,
l4hk, found by createProdDict,,,,,
l4hk, is having scan date added,,,,,
l4hk, new scan date, 2021-11-07 added,,,,
l4hk, matches url,,,,,
l4ho, going forward on row,503,,,,
l4ho, found by createProdDict,,,,,
l4ho, is having scan date added,,,,,
l4ho, new scan date, 2021-11-07 added,,,,
l4ho, matches url,,,,,
l4hp, going forward on row,145,,,,
l4hp, found by createProdDict,,,,,
l4hp, does not have a scan log,,,,,
l4hp, matches url,,,,,
l4ht, going forward on row,126,,,,
l4ht, found by createProdDict,,,,,
l4ht, does not have a scan log,,,,,
l4ht, matches url,,,,,
l4hy, going forward on row,398,,,,
l4hy, found by createProdDict,,,,,
l4hy, is having scan date added,,,,,
l4hy, new scan date, 2021-11-07 added,,,,
l4hy, matches url,,,,,
l4i1, does not have a scan log,,,,,
l4i1, matches url,,,,,
l4i6, going forward on row,526,,,,
l4i6, found by createProdDict,,,,,
l4i6, is having scan date added,,,,,
l4i6, new scan date, 2021-11-07 added,,,,
l4i6, matches url,,,,,
l4ib, going forward on row,448,,,,
l4ib, found by createProdDict,,,,,
l4ib, is having scan date added,,,,,
l4ib, new scan date, 2021-11-07 added,,,,
l4ib, matches url,,,,,
l4ii, going forward on row,562,,,,
l4ii, found by createProdDict,,,,,
l4ii, is having scan date added,,,,,
l4ii, new scan date, 2021-11-07 added,,,,
l4ii, matches url,,,,,
l4ij, going forward on row,544,,,,
l4ij, found by createProdDict,,,,,
l4ij, is having scan date added,,,,,
l4ij, new scan date, 2021-11-07 added,,,,
l4ij, matches url,,,,,
l4ik, going forward on row,378,,,,
l4ik, found by createProdDict,,,,,
l4ik, is having scan date added,,,,,
l4ik, new scan date, 2021-11-07 added,,,,
l4ik, matches url,,,,,
l4in, going forward on row,441,,,,
l4in, found by createProdDict,,,,,
l4in, does not have a scan log,,,,,
l4in, matches url,,,,,
l4io, going forward on row,442,,,,
l4io, found by createProdDict,,,,,
l4io, does not have a scan log,,,,,
l4io, matches url,,,,,
l4ip, going forward on row,221,,,,
l4ip, found by createProdDict,,,,,
l4ip, does not have a scan log,,,,,
l4ip, matches url,,,,,
l4is, going forward on row,482,,,,
l4is, found by createProdDict,,,,,
l4is, is having scan date added,,,,,
l4is, new scan date, 2021-11-07 added,,,,
l4is, matches url,,,,,
l4it, going forward on row,484,,,,
l4it, found by createProdDict,,,,,
l4it, is having scan date added,,,,,
l4it, new scan date, 2021-11-07 added,,,,
l4it, matches url,,,,,
l4iy, going forward on row,47,,,,
l4iy, found by createProdDict,,,,,
l4iy, is having scan date added,,,,,
l4iy, new scan date, 2021-11-07 added,,,,
l4iy, matches url,,,,,
l4iy, going forward on row,47,,,,
l4iy, found by createProdDict,,,,,
l4iy, already has scan date recorded,2021-11-07,,,,
l4iy, matches url,,,,,
l4j3, going forward on row,93,,,,
l4j3, found by createProdDict,,,,,
l4j3, is having scan date added,,,,,
l4j3, new scan date, 2021-11-07 added,,,,
l4j3, matches url,,,,,
l4j4, going forward on row,94,,,,
l4j4, found by createProdDict,,,,,
l4j4, is having scan date added,,,,,
l4j4, new scan date, 2021-11-07 added,,,,
l4j4, matches url,,,,,
l4j6, going forward on row,454,,,,
l4j6, found by createProdDict,,,,,
l4j6, is having scan date added,,,,,
l4j6, new scan date, 2021-11-07 added,,,,
l4j6, matches url,,,,,
l4j7, going forward on row,455,,,,
l4j7, found by createProdDict,,,,,
l4j7, is having scan date added,,,,,
l4j7, new scan date, 2021-11-07 added,,,,
l4j7, matches url,,,,,
l4ja, going forward on row,319,,,,
l4ja, found by createProdDict,,,,,
l4ja, is having scan date added,,,,,
l4ja, new scan date, 2021-11-07 added,,,,
l4ja, matches url,,,,,
l4jb, going forward on row,320,,,,
l4jb, found by createProdDict,,,,,
l4jb, is having scan date added,,,,,
l4jb, new scan date, 2021-11-07 added,,,,
l4jb, matches url,,,,,
l4jb, going forward on row,379,,,,
l4jb, found by createProdDict,,,,,
l4jb, already has scan date recorded,2021-11-07,,,,
l4jb, matches url,,,,,
l4js, going forward on row,74,,,,
l4js, found by createProdDict,,,,,
l4js, does not have a scan log,,,,,
l4js, matches url,,,,,
l4jx,going,forward,on,row,11,
l4jx,found,by,createProdDict,,,
l4jx,already,has,scan,date,recorded,2021-11-07
l4jx,matches,url,,,,
l4jz, going forward on row,89,,,,
l4jz, found by createProdDict,,,,,
l4jz, is having scan date added,,,,,
l4jz, new scan date, 2021-11-07 added,,,,
l4jz, matches url,,,,,
l4jz, going forward on row,89,,,,
l4jz, found by createProdDict,,,,,
l4jz, already has scan date recorded,2021-11-07,,,,
l4jz, matches url,,,,,
l4k1, going forward on row,475,,,,
l4k1, found by createProdDict,,,,,
l4k1, is having scan date added,,,,,
l4k1, new scan date, 2021-11-07 added,,,,
l4k1, matches url,,,,,
l4k4, going forward on row,422,,,,
l4k4, not found; timeout exception,,,,,
l4k5, going forward on row,423,,,,
l4k5, found by createProdDict,,,,,
l4k5, does not have a scan log,,,,,
l4k5, matches url,,,,,
l4k6, going forward on row,424,,,,
l4k6, found by createProdDict,,,,,
l4k6, does not have a scan log,,,,,
l4k6, matches url,,,,,
l4ol, going forward on row,516,,,,
l4ol, not found; timeout exception,,,,,
le40, going forward on row,218,,,,
le40, not found; timeout exception,,,,,
lfjy,going,forward,on,row,12,
lfjy,found,by,createProdDict,,,
lfjy,matches,url,,,,
lfjydoes,not,have,a,scan,log,
lrdh, going forward on row,264,,,,
lrdh, not found; timeout exception,,,,,
lref, going forward on row,285,,,,
lref, not found; timeout exception,,,,,
lrh6, going forward on row,336,,,,
lrh6, not found; timeout exception,,,,,
lrh9, going forward on row,144,,,,
lrh9, not found; timeout exception,,,,,
lrhn, going forward on row,143,,,,
lrhn, not found; timeout exception,,,,,
lrhs, going forward on row,142,,,,
lrhs, not found; timeout exception,,,,,
lrhu, going forward on row,137,,,,
lrhu, not found; timeout exception,,,,,
lrhv, going forward on row,138,,,,
lrhv, not found; timeout exception,,,,,
lrhw, going forward on row,132,,,,
lrhw, not found; timeout exception,,,,,
lriu, going forward on row,483,,,,
lriu, not found; timeout exception,,,,,
lrk0, going forward on row,476,,,,
lrk0, not found; timeout exception,,,,,
new,scan,date,2021-11-07,added,for,5m2z
new,scan,date,2021-11-07,added,for,5m32
slxp, going forward on row,32,,,,
slxp, not found; timeout exception,,,,,
slxp, going forward on row,32,,,,
slxp, not found; timeout exception,,,,,
sm22, going forward on row,62,,,,
sm22, not found; timeout exception,,,,,
sm3b, going forward on row,315,,,,
sm3b, not found; timeout exception,,,,,
sm9u, going forward on row,90,,,,
sm9u, not found; timeout exception,,,,,
smis, going forward on row,63,,,,
smis, not found; timeout exception,,,,,
smsa, going forward on row,66,,,,
smsa, not found; timeout exception,,,,,
smsa, going forward on row,66,,,,
smsa, not found; timeout exception,,,,,
TRUE,,,,,,
TRUE,,,,,,
TRUE,,,,,,
TRUE,,,,,,
TRUE,,,,,,
TRUE,,,,,,
TRUE,,,,,,
TRUE,,,,,,
ypk, going forward on row,480,,,,
ypk, found by createProdDict,,,,,
ypk, is having scan date added,,,,,
ypk, going forward on row,480,,,,
ypk, found by createProdDict,,,,,
ypk, is having scan date added,,,,,
ypk, new scan date, 2021-11-07 added,,,,
ypk, matches url,,,,,
ypm, going forward on row,481,,,,
ypm, found by createProdDict,,,,,
ypm, is having scan date added,,,,,
ypm, new scan date, 2021-11-07 added,,,,
ypm, matches url,,,,,
